tweet_id,screen_name,utc_date,pacific_time,source,favorites,retweets,lang,text,quote,place,latitude,longitude,media_type,media,tweet_type,original_tweet_id
1225249535905021952,04gayu,2020-02-06T02:47:08.000Z,"2/5/2020, 6:47:08 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225249454069960705,haysyng,2020-02-06T02:46:48.000Z,"2/5/2020, 6:46:48 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225249191561224192,weather_t1,2020-02-06T02:45:45.000Z,"2/5/2020, 6:45:45 PM",Twitter for iPhone,0,2,ar,"RT @MUGAFRIII : كسروا رصيف بيتي ولا صلحوه يقولون حن غير مسؤولين طيب دامكم غير مسؤولين ليش تركبون فايبر من الاساس 
@stc_ksa 
@stccare_ksa 
اتمنى من أمانة الرياض التدخل ومحاسبه شركة stc على الاهمال وتكسير رصيف بيتي بدون إصلاح 
@Amanatalriyadh 
@Amana940 
@alnarjs_Distric 
@Salnrjs2019 https://t.co/r1khVLZHVT",,,,,,,retweet,1225155019588149254
1225249171139125248,weather_t1,2020-02-06T02:45:41.000Z,"2/5/2020, 6:45:41 PM",Twitter for iPhone,0,4,ar,"RT @MUGAFRIII : حسبي الله عليهم شركة الاتصالات السعودية 
@stc_ksa 
@stccare_ksa 
كسروا رصيف الشارع قدام بيتي وحاولت التواصل مع المنفذ في موقع للاسف لا يوجد أي رد من قبلهم
اتمنى تصليح رصيف الشارع وإزالة المخلفات من أمام بيتي 
@Amanatalriyadh 
@Amanatalriyadh 
الرجاء إعادة الرصيف وإصلاح الضرر https://t.co/crOu7m9XpQ",,,,,,,retweet,1225153287369957376
1225249073139073024,amikani,2020-02-06T02:45:17.000Z,"2/5/2020, 6:45:17 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225248995246735361,haateeq80,2020-02-06T02:44:59.000Z,"2/5/2020, 6:44:59 PM",Twitter for iPhone,0,0,und,06/02/2020 05:44 #8020app #stc_بلاسمنه @80_20app @tooofh2014 https://t.co/TDNWTKAlzN,,,,,photo,https://pbs.twimg.com/media/EQD1dh8VUAEdkef.jpg ,tweet,
1225248951525367808,qw__qw8,2020-02-06T02:44:48.000Z,"2/5/2020, 6:44:48 PM",Twitter for iPhone,0,83,ar,"RT @3ff3z : حول الأموال دوليا وفوريا عبر جوالك. مع stc pay# يمكنك تحويل الأموال فوريا إلى جميع أنحاء العالم، وتمتع بمزايا فريدة
⠀
وكود خصم (MEOH7S) 😍 #جامعه_الاميره_نوره #فلسطين #الهلال_الرايد #الاتحاد_فارس_نجد_والغربية #الاتحاد_التعاون #الأرصاد  #صوره_ملف_شخصي_جديده #مندوب #توصيل #stc_pay https://t.co/8tLbwmaU9f",,,,,,,retweet,1225057816265854976
1225248836701970432,hxxlwxxi,2020-02-06T02:44:21.000Z,"2/5/2020, 6:44:21 PM",Twitter for iPhone,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225248586298011649,Anzone_UT,2020-02-06T02:43:21.000Z,"2/5/2020, 6:43:21 PM",Twitter for iPhone,0,0,ar,"@stcpay_ksa @stc_ksa الله المستعان بس، أقذر شركة محتكرة السوق بأسوأ خدمة وبأسعار فلكية @CITC_SA @McitGovSa ترى متى يتم النظر لحالنا تعبنا منكم الله يأخذكم!! والآن تفضلوا أرقصوا لهم يمكن يقوولكم سرعة الإنترنت 😂😭",,,,,,,reply,
1225248538772344834,oiiiso,2020-02-06T02:43:10.000Z,"2/5/2020, 6:43:10 PM",Twitter for Android,0,83,ar,"RT @3ff3z : حول الأموال دوليا وفوريا عبر جوالك. مع stc pay# يمكنك تحويل الأموال فوريا إلى جميع أنحاء العالم، وتمتع بمزايا فريدة
⠀
وكود خصم (MEOH7S) 😍 #جامعه_الاميره_نوره #فلسطين #الهلال_الرايد #الاتحاد_فارس_نجد_والغربية #الاتحاد_التعاون #الأرصاد  #صوره_ملف_شخصي_جديده #مندوب #توصيل #stc_pay https://t.co/8tLbwmaU9f",,,,,,,retweet,1225057816265854976
1225248433004404736,Rifkaadewi,2020-02-06T02:42:45.000Z,"2/5/2020, 6:42:45 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225248375240560645,sportcenterq8,2020-02-06T02:42:31.000Z,"2/5/2020, 6:42:31 PM",Twitter for iPhone,0,0,ar,"الليلة ضمن #دوري_Stc ⚽️

القادسية ❌ الكويت

الساعة : 6 مساءً

إستاد نادي الكويت بـ كيفان

ستشهد المباراة إعتزال مهاجم القادسية

سعود المجمد",,,,,,,tweet,
1225248307078844416,stc_ese,2020-02-06T02:42:15.000Z,"2/5/2020, 6:42:15 PM",グランブルー ファンタジー,0,0,ja,スマホRPGは今これをやってるよ。今の推しキャラはこちら！ https://t.co/N5Brxp6wqe,,,,,photo,https://pbs.twimg.com/media/EQD014lUwAAc_8k.jpg ,tweet,
1225248274845597697,maryashleyjewel,2020-02-06T02:42:07.000Z,"2/5/2020, 6:42:07 PM",Twitter for iPhone,0,8,en,"RT @chacharylle : miss how in STC if it rains, there's no lates 😔",,,,,,,retweet,1225191886115131392
1225248164111777798,spatuputih,2020-02-06T02:41:40.000Z,"2/5/2020, 6:41:40 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225248083178663936,abufahad272,2020-02-06T02:41:21.000Z,"2/5/2020, 6:41:21 PM",Twitter for Android,0,432,ar,"RT @stcpay_ksa : خطوة بخطوة مع #تحدي_رقصة_الراتب تخليك تفوز بفلوس🕺💰

جرب تضبط رقصة الراتب🕺
وحطها تحت هذة التغريدة مع فولو لحسابنا 👇
وراح تدخل السحب على ألف ريال كل يوم لمدة ثمان ايام وراح نرسلها لك إلى محفظتك في stc pay 🤩 https://t.co/R3iB1Yjezm",,,,,,,retweet,1223267660261097477
1225248029717876736,flycious,2020-02-06T02:41:08.000Z,"2/5/2020, 6:41:08 PM",Twitter for iPhone,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225248018095648769,marisantosfx,2020-02-06T02:41:06.000Z,"2/5/2020, 6:41:06 PM",Twitter for iPhone,1,0,und,@kamivic05 @Jeanzinho_stc KKKKKKKKK,,,,,,,reply,
1225247963838111747,kamivic05,2020-02-06T02:40:53.000Z,"2/5/2020, 6:40:53 PM",Twitter for iPhone,0,0,pt,@Jeanzinho_stc @marisantosfx amigo você está demais,,,,,,,reply,
1225247889414291456,chiefmon1,2020-02-06T02:40:35.000Z,"2/5/2020, 6:40:35 PM",Twitter for Android,0,61,en,"RT @Belle2Texas : Texas STC #FlipTheHouseRed
♦️Save The Constitution♦️
⚡Spitfire Express 8️⃣5️⃣⚡

@evrgrnman
@ToddShrull
@XArmandKleinX 
🇺🇸♦️🇺🇸
@BPNevada 
@BillPaulJr1
@Peggy__Dallas
♦️🇺🇸♦️
@americafirstDJT
@Spring_Harbinge
@ProudRepublica4
🇺🇸♦️🇺🇸
@nancy73gg
@Jorge_Steelers
@RichSanders3
@kia_kan https://t.co/IcsO5Tb8mD",,,,,,,retweet,1225033964429238274
1225247883307503616,Jeanzinho_stc,2020-02-06T02:40:34.000Z,"2/5/2020, 6:40:34 PM",Twitter for Android,2,1,und,@marisantosfx @kamivic05 😲,,,,,,,reply,
1225247765694947328,AaAa98268946,2020-02-06T02:40:06.000Z,"2/5/2020, 6:40:06 PM",Twitter for iPhone,0,3,ar,RT @abdulazizhnoon : @ai9hh_ @rico4_ اذا شريحتك stc ارسلي 3322 الى 900,,,,,,,retweet,1224094747779833863
1225247748963753984,gatausayaikan,2020-02-06T02:40:02.000Z,"2/5/2020, 6:40:02 PM",Twitter Web App,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225247702075576321,jennobrien71,2020-02-06T02:39:50.000Z,"2/5/2020, 6:39:50 PM",Twitter for iPhone,1,0,en,@pappafuzz_stc @ForTheRuleOfLaw Are you really comparing Trump to Jesus? https://t.co/vt1WGqZjtA,,,,,animated_gif,https://video.twimg.com/tweet_video/EQD0SblUwAAaTnW.mp4 ,reply,
1225247684769902592,inthehomee,2020-02-06T02:39:46.000Z,"2/5/2020, 6:39:46 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225247561558216704,imoafa,2020-02-06T02:39:17.000Z,"2/5/2020, 6:39:17 PM",Twitter for Android,0,0,ar,"@stcpay_ksa بحول الله راح أنقل ما تبقى من أرقام عندي إلى موبايلي.

أنصح الجميع بعدم فتح حساب في STC Pay حيث أن هناك موجة تهكير لحسابات الواتس وأيضا تفعيل لحسابات STC Pay ، ويقوم الهكر بسرقة حسابك واموالك وانت تتفرج.",,,,,,,reply,
1225247315633541125,Dr65948073,2020-02-06T02:38:18.000Z,"2/5/2020, 6:38:18 PM",Twitter for Android,0,0,ar,@stcpay_ksa يعني يا STC ارقص ونعطيك فلوس زي نظام الرقصات تنقيط ... اتوقع شركة زين وموبايلي تستحي تنزل اعلان زي كذا,,,,,,,reply,
1225247240404422656,stc_ese,2020-02-06T02:38:00.000Z,"2/5/2020, 6:38:00 PM",グランブルー ファンタジー,0,0,ja,"1A707FE4 :参戦ID
参加者募集！
Lv120 バイヴカハ
https://t.co/IAJ4JnrziW",,,,,photo,https://pbs.twimg.com/media/CucwemxVUAA7pWF.jpg ,tweet,
1225247208456499200,bttalt,2020-02-06T02:37:53.000Z,"2/5/2020, 6:37:53 PM",Twitter for iPhone,0,0,ar,"@stc_ksa عندي مشكلة بشريحة البيانات ممكن اعرف السبب ،، تتقفل ١ظهراً وتشتغل ١فجراً لها ثلاث او اربع ايام تقريباً",,,,,,,tweet,
1225246879442755584,u6JlmtLyPX3gNby,2020-02-06T02:36:34.000Z,"2/5/2020, 6:36:34 PM",Twitter for iPhone,0,0,ar,@ahmedd2211 اظن انترنت واي فاي ذا تستخدمها اذا صرت قريب من اي موقع فيه واي فاي حق stc اذا مافهمت خش غوغل واسال فايده انترنت الواي فاي وكيفيه استخدامه,,,,,,,reply,
1225246710059892736,Kauany67310444,2020-02-06T02:35:54.000Z,"2/5/2020, 6:35:54 PM",Twitter for Android,0,0,pt,@Jeanzinho_stc Meta que eu quero para vida toda💞❤,,,,,,,reply,
1225246497551241216,silumanbelalang,2020-02-06T02:35:03.000Z,"2/5/2020, 6:35:03 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225246495626027008,STC_Shu,2020-02-06T02:35:03.000Z,"2/5/2020, 6:35:03 PM",Twitter for iPhone,0,54323,en,RT @realDonaldTrump : I will be making a public statement tomorrow at 12:00pm from the @WhiteHouse to discuss our Country’s VICTORY on the Impeachment Hoax!,,,,,,,retweet,1225179058000089090
1225246425874915328,barho0om_V,2020-02-06T02:34:46.000Z,"2/5/2020, 6:34:46 PM",Twitter for Android,0,12,en,"RT @BFBulletin : UPDATED: The #BattlefieldV Pacific War playlist will soon be getting some changes in order to add Solomon Islands in the server map rotation. Here's the upcoming setup with Conquest and Breakthrough as game modes (STC).

https://t.co/s3TTumJWXd https://t.co/nKzi3t5gkX",,,,,,,retweet,1225155476859576320
1225246404815327237,sergiobocaneg13,2020-02-06T02:34:41.000Z,"2/5/2020, 6:34:41 PM",Twitter for Android,0,5,es,"RT @BojorquezMarce : ""El Sistema de Transporte Colectivo (STC) Metro informó que en tan solo 11 días se han rechazado 23 mil 646 tarjetas con saldo ilícito, en las 195 estaciones, con ayuda de los lectores de acceso en los torniquetes”. 

Gente transa, así no se puede.
https://t.co/1BE5uFM4yp",,,,,,,retweet,1225237909877354496
1225246378256932865,amer14111,2020-02-06T02:34:35.000Z,"2/5/2020, 6:34:35 PM",Twitter for Android,0,114,ar,"RT @Queen___ahmed : @stcpay_ksa سلام عليكم ورحمه الله وبركاته

كيف حالكم stc pay

 ماهو رأيكم تقيمون مسابقه عن اجمل صوت لحفظة القرآن الكريم 

#الافراد19 

#سراقب 

#نقاط_الكيميا_وقلة_الاحتياج",,,,,,,retweet,1225171360445599745
1225246146584567809,Jeanzinho_stc,2020-02-06T02:33:39.000Z,"2/5/2020, 6:33:39 PM",Twitter for Android,64,45,es,Meta https://t.co/RsY6AFMoKv,https://t.co/neZKsAzK3E,,,,,,tweet,
1225246095070105603,jords17_,2020-02-06T02:33:27.000Z,"2/5/2020, 6:33:27 PM",Twitter for iPhone,0,7,en,"RT @sedonsfc : PCC CUP QUARTER FINAL 🏆 

👕 Blendon vs SE DØNS
⏰ 10.30am
🧭 STC, Ivor Grove, SE9 2AJ
💈 Sunday 9th February

DØNS GO TO WAR WITH UNBEATEN SIDE BLENDON FOR A PLACE IN THE SEMI-FINAL OF THE PCC CUP | WHAT YOU MEAN YOU AINT COMING #ANYTHING https://t.co/WXRuo3k9hb",,,,,,,retweet,1225120979757694977
1225245920561782784,SugiartoApri,2020-02-06T02:32:46.000Z,"2/5/2020, 6:32:46 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225245888446070785,brazfilipe3,2020-02-06T02:32:38.000Z,"2/5/2020, 6:32:38 PM",Twitter for Android,1,0,pt,@IasmimJesus09 @porrafabricioo @Jeanzinho_stc oq tá acontecendo,,,,,,,reply,
1225245835425918976,vkzjj,2020-02-06T02:32:25.000Z,"2/5/2020, 6:32:25 PM",Twitter for Android,0,0,ar,@ahmedd2211 هذي اتوقع انها انترنت يعني مثلا تشوف اقرب فروع ل stc جنبك وتشوف تلقى عندهم الشبكه هذي وتقدر تستخدمها بس عندهم اتوقع كذا,,,,,,,reply,
1225245533444431874,o__k5,2020-02-06T02:31:13.000Z,"2/5/2020, 6:31:13 PM",Twitter Web App,0,83,ar,"RT @3ff3z : حول الأموال دوليا وفوريا عبر جوالك. مع stc pay# يمكنك تحويل الأموال فوريا إلى جميع أنحاء العالم، وتمتع بمزايا فريدة
⠀
وكود خصم (MEOH7S) 😍 #جامعه_الاميره_نوره #فلسطين #الهلال_الرايد #الاتحاد_فارس_نجد_والغربية #الاتحاد_التعاون #الأرصاد  #صوره_ملف_شخصي_جديده #مندوب #توصيل #stc_pay https://t.co/8tLbwmaU9f",,,,,,,retweet,1225057816265854976
1225245482919825408,juliancday,2020-02-06T02:31:01.000Z,"2/5/2020, 6:31:01 PM",Twitter Web App,0,0,en,"@sputta Gotcha! Thought it might be an Australia reference.

I miss STC more than Greyhound, though. I got my license a little later (20?), and took the STC to Regina, to Brandon...",,,,,,,reply,
1225245411641888769,retttal17,2020-02-06T02:30:44.000Z,"2/5/2020, 6:30:44 PM",Twitter Web App,0,83,ar,"RT @3ff3z : حول الأموال دوليا وفوريا عبر جوالك. مع stc pay# يمكنك تحويل الأموال فوريا إلى جميع أنحاء العالم، وتمتع بمزايا فريدة
⠀
وكود خصم (MEOH7S) 😍 #جامعه_الاميره_نوره #فلسطين #الهلال_الرايد #الاتحاد_فارس_نجد_والغربية #الاتحاد_التعاون #الأرصاد  #صوره_ملف_شخصي_جديده #مندوب #توصيل #stc_pay https://t.co/8tLbwmaU9f",,,,,,,retweet,1225057816265854976
1225245388564770816,giovannaclds1,2020-02-06T02:30:39.000Z,"2/5/2020, 6:30:39 PM",Twitter for iPhone,1,0,und,@Jeanzinho_stc 🥰,,,,,,,reply,
1225245357694521345,rewolfesor_,2020-02-06T02:30:31.000Z,"2/5/2020, 6:30:31 PM",Twitter for iPhone,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225245299247079424,STC3_1,2020-02-06T02:30:17.000Z,"2/5/2020, 6:30:17 PM",Twitter for iPhone,0,0,en,It’s been a long Wednesday. Why not spend a little time with Jesus Christ. Your Holy Hour is tonight from 9-10 pm. Jesus is a good study buddy. Confessions available. We are STC &amp; we live #AG2G! #BeOne,,,,,,,tweet,
1225245285774843904,Mustikacha1,2020-02-06T02:30:14.000Z,"2/5/2020, 6:30:14 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225245250911973376,IasmimJesus09,2020-02-06T02:30:06.000Z,"2/5/2020, 6:30:06 PM",Twitter for Android,1,0,und,@porrafabricioo @Jeanzinho_stc @brazfilipe3,,,,,,,reply,
1225245236353363969,cd_gotica,2020-02-06T02:30:02.000Z,"2/5/2020, 6:30:02 PM",Twitter for Android,0,5,es,"RT @MdelaEsquina : 🤠/ ""¿Sabes quién es Emiliano?""
/▌ Hoy, 5 de febrero, 17 hrs.
/ \ Benemérita Escuela Secundaria Nº 1
Profr. Froylán Parroquín García
Cuernavaca, #Morelos #EFIARTES #FunciónGratuita @cultura_mx @bellasartesinba @STC_Morelos https://t.co/mTi0f3Lj5J",,,,,,,retweet,1225159829582483457
1225245220201213952,Jeanzinho_stc,2020-02-06T02:29:59.000Z,"2/5/2020, 6:29:59 PM",Twitter for Android,1,1,und,@giovannaclds1 😮,,,,,,,reply,
1225245212060143618,IasmimJesus09,2020-02-06T02:29:57.000Z,"2/5/2020, 6:29:57 PM",Twitter for Android,0,0,pt,@jenniffer_sza @porrafabricioo @Jeanzinho_stc @pamelaaa151 muito bom cr KKKKKKKKKKKKKKKKKKKK,,,,,,,reply,
1225245174080536578,BPNevada,2020-02-06T02:29:48.000Z,"2/5/2020, 6:29:48 PM",Twitter Web App,0,92,en,"RT @Belle2Texas : Texas STC #FlipTheHouseRed
♦️Save the Constitution♦️
⚡Spitfire Express 8️⃣1️⃣⚡

@wipslide192
@Scott55961310
@Patriot_USAF
🇺🇸♦️🇺🇸
@quazo17
@FishPar4N2 
@David42716938 
♦️🇺🇸♦️
@onejohn319
@twistedtiger2
@lmrtx1
🇺🇸♦️🇺🇸
@angelwithoutaha
@12345gator
@borgerthrock
@Belle2Texas https://t.co/f0l7glrC9V",,,,,,,retweet,1225033944397156352
1225245173061386240,IasmimJesus09,2020-02-06T02:29:47.000Z,"2/5/2020, 6:29:47 PM",Twitter for Android,0,1,en,RT @jenniffer_sza : @porrafabricioo @Jeanzinho_stc @pamelaaa151 @IasmimJesus09 morrooo,,,,,,,retweet,1225243402591186944
1225245147807408129,BPNevada,2020-02-06T02:29:41.000Z,"2/5/2020, 6:29:41 PM",Twitter Web App,0,55,en,"RT @Belle2Texas : Texas STC #FlipTheHouseRed
♦️Save The Constitution♦️
⚡Spitfire Express 8️⃣2️⃣⚡

@Sam99AZ
@SickOfTheSwamp 
@Bobyt20
♦️🇺🇸♦️
@MrThinkerIAm
@HarveyReyes5
@Dana17060087
🇺🇸♦️🇺🇸
@juliettsw
@ScottWBranson
@truthserum4all
♦️🇺🇸♦️
@Rodave56
@SteveS_313_
@SArmstrong629
@Belle2Texas
@Tex4Me https://t.co/JnDJSS34sB",,,,,,,retweet,1225033951980531712
1225245130723999744,BPNevada,2020-02-06T02:29:37.000Z,"2/5/2020, 6:29:37 PM",Twitter Web App,0,73,en,"RT @Belle2Texas : Texas STC #FlipTheHouseRed
♦️Save The Constitution♦️
⚡Spitfire Express 8️⃣3️⃣⚡

@Tylerbingham04J
@Speedster959
@MichaelDadiego
🇺🇸♦️🇺🇸
@michaeljohns
@jl28r1
@Belann_Farrar1
♦️🇺🇸♦️
@yoakumgirl923
@JWH707
@BeefTungue
🇺🇸♦️🇺🇸
@Deplorable_JW
@artjlynch3
@Luvbabygirltoo
@CougarUsmc https://t.co/vt9XeesM4Z",,,,,,,retweet,1225033956468428804
1225245105398747136,BPNevada,2020-02-06T02:29:31.000Z,"2/5/2020, 6:29:31 PM",Twitter Web App,0,63,en,"RT @Belle2Texas : Texas STC #FlipTheHouseRed
♦️Save The Constitution♦️
⚡Spitfire Express 8️⃣4️⃣⚡

@T_FLga
@carrilit
@GreenDvr
@DwQken2
♦️🇺🇸♦️
@JCKIGHTII
@JensenWade 
@Iamcat62
🇺🇸♦️🇺🇸
@texasfrederick
@PatriotJules1
@KnarleyC
♦️🇺🇸♦️
@cmccbyfaith
@TexasLo4Ever
@deedeeprospertx
@Belle2Texas https://t.co/UJFVNHVI1X",,,,,,,retweet,1225033960796889089
1225245080153276417,BPNevada,2020-02-06T02:29:25.000Z,"2/5/2020, 6:29:25 PM",Twitter Web App,0,61,en,"RT @Belle2Texas : Texas STC #FlipTheHouseRed
♦️Save The Constitution♦️
⚡Spitfire Express 8️⃣5️⃣⚡

@evrgrnman
@ToddShrull
@XArmandKleinX 
🇺🇸♦️🇺🇸
@BPNevada 
@BillPaulJr1
@Peggy__Dallas
♦️🇺🇸♦️
@americafirstDJT
@Spring_Harbinge
@ProudRepublica4
🇺🇸♦️🇺🇸
@nancy73gg
@Jorge_Steelers
@RichSanders3
@kia_kan https://t.co/IcsO5Tb8mD",,,,,,,retweet,1225033964429238274
1225245068409262080,annicted,2020-02-06T02:29:22.000Z,"2/5/2020, 6:29:22 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225245045223149568,blurryandlikeit,2020-02-06T02:29:17.000Z,"2/5/2020, 6:29:17 PM",Twitter for iPhone,0,30,en,"RT @leenct_GOs : USA🇺🇸GO | Please RT

🌈BABY, You’re the BEST One! By @ajummaisme

- Mommy Loves You Cases — 21 members + baby/oppa
- MARK’S MOMMY CLUB (limited edition!)

💛1st payment: $12
💛Deadline: February 20 (STC)
💛Form: https://t.co/o0tkSeCK20

More pictures in the thread!🌻

#NCT #MARK https://t.co/n5UG71m2ZH",,,,,,,retweet,1224758353844457472
1225244973202857985,SPwM80eOdIpI9vm,2020-02-06T02:29:00.000Z,"2/5/2020, 6:29:00 PM",Twitter for Android,0,432,ar,"RT @stcpay_ksa : خطوة بخطوة مع #تحدي_رقصة_الراتب تخليك تفوز بفلوس🕺💰

جرب تضبط رقصة الراتب🕺
وحطها تحت هذة التغريدة مع فولو لحسابنا 👇
وراح تدخل السحب على ألف ريال كل يوم لمدة ثمان ايام وراح نرسلها لك إلى محفظتك في stc pay 🤩 https://t.co/R3iB1Yjezm",,,,,,,retweet,1223267660261097477
1225244893594865664,BlancaZogbi,2020-02-06T02:28:41.000Z,"2/5/2020, 6:28:41 PM",Twitter for Android,0,7,es,"RT @MetroCDMX : @Mashi_Yaz @FirenzeM @Claudiashein Buen día. Para el STC resulta muy doloroso ver a los adultos mayores que sufren las averías de las escaleras electromecánicas, sin embargo te podemos asegurar que desde el inicio de la actual administración, comenzó un proceso de sustitución de las escaleras...",,,,,,,retweet,1224753357811679232
1225244887391428608,AndanTelasih,2020-02-06T02:28:39.000Z,"2/5/2020, 6:28:39 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225244771007909888,dasyaca,2020-02-06T02:28:12.000Z,"2/5/2020, 6:28:12 PM",Twitter Web App,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225244612299821058,Naji41415,2020-02-06T02:27:34.000Z,"2/5/2020, 6:27:34 PM",Twitter for iPad,0,0,ar,@stc_ksa واكي,,,,,,,reply,
1225244528023625728,modohelicoptero,2020-02-06T02:27:14.000Z,"2/5/2020, 6:27:14 PM",Twitter for Android,0,5,es,"RT @MdelaEsquina : 🤠/ ""¿Sabes quién es Emiliano?""
/▌ Hoy, 5 de febrero, 17 hrs.
/ \ Benemérita Escuela Secundaria Nº 1
Profr. Froylán Parroquín García
Cuernavaca, #Morelos #EFIARTES #FunciónGratuita @cultura_mx @bellasartesinba @STC_Morelos https://t.co/mTi0f3Lj5J",,,,,,,retweet,1225159829582483457
